fii_name,property_name,state,area,date_process
TVRI11,AGÊNCIA PRAÇA DA ÁRVORE,Estado: São Paulo,"Área bruta locável: 1.506,00 m²",2024-11-09
TVRI11,AGÊNCIA BROOKLIN PAULISTA,Estado: São Paulo,"Área bruta locável: 1.843,00 m²",2024-11-09
TVRI11,AGÊNCIA SANTANA,Estado: São Paulo,"Área bruta locável: 1.785,00 m²",2024-11-09
TVRI11,AGÊNCIA ANA ROSA,Estado: São Paulo,"Área bruta locável: 1.527,00 m²",2024-11-09
TVRI11,AGÊNCIA VILA CARRAO,Estado: São Paulo,"Área bruta locável: 2.483,00 m²",2024-11-09
TVRI11,AGÊNCIA PENHA FRANCA,Estado: São Paulo,"Área bruta locável: 1.534,00 m²",2024-11-09
TVRI11,AGÊNCIA FREGUESIA DO Ó,Estado: São Paulo,"Área bruta locável: 2.259,00 m²",2024-11-09
TVRI11,AGÊNCIA CASA VERDE,Estado: São Paulo,"Área bruta locável: 2.060,00 m²",2024-11-09
TVRI11,AGÊNCIA IPIRANGA,Estado: São Paulo,"Área bruta locável: 6.540,00 m²",2024-11-09
TVRI11,AGÊNCIA BONFIM,Estado: São Paulo,"Área bruta locável: 5.295,00 m²",2024-11-09
TVRI11,AGÊNCIA CAMPINAS,Estado: São Paulo,"Área bruta locável: 3.999,00 m²",2024-11-09
TVRI11,AGÊNCIA CENTRO - SOROCABA,Estado: São Paulo,"Área bruta locável: 5.337,00 m²",2024-11-09
TVRI11,AGÊNCIA CATEDRAL - SOROCABA,Estado: São Paulo,"Área bruta locável: 2.089,00 m²",2024-11-09
TVRI11,PSO. PIRACICABA,Estado: São Paulo,"Área bruta locável: 4.476,00 m²",2024-11-09
TVRI11,AGÊNCIA SÃO JOSÉ DOS CAMPOS,Estado: São Paulo,"Área bruta locável: 4.813,00 m²",2024-11-09
TVRI11,AGÊNCIA ARACATUBA,Estado: São Paulo,"Área bruta locável: 4.876,00 m²",2024-11-09
TVRI11,AGÊNCIA PRAÇA RUI BARBOSA,Estado: São Paulo,"Área bruta locável: 3.043,00 m²",2024-11-09
TVRI11,SÃO CAETANO DO SUL,Estado: São Paulo,"Área bruta locável: 3.733,00 m²",2024-11-09
TVRI11,AGÊNCIA SÃO JOSÉ DO RIO PRETO,Estado: São Paulo,"Área bruta locável: 2.569,00 m²",2024-11-09
TVRI11,AGÊNCIA RIBEIRÃO PRETO,Estado: São Paulo,"Área bruta locável: 3.251,00 m²",2024-11-09
TVRI11,EDIFÍCIO SEDE III,Estado: Distrito Federal,"Área bruta locável: 31.702,00 m²",2024-11-09
TVRI11,AGÊNCIA ASA NORTE 504,Estado: Distrito Federal,"Área bruta locável: 4.594,00 m²",2024-11-09
TVRI11,AGÊNCIA CONJUNTO NACIONAL,Estado: Distrito Federal,"Área bruta locável: 1.207,00 m²",2024-11-09
TVRI11,AGÊNCIA ASA SUL 507,Estado: Distrito Federal,"Área bruta locável: 1.758,00 m²",2024-11-09
TVRI11,AGÊNCIA BELO HORIZONTE,Estado: Minas Gerais,"Área bruta locável: 13.021,00 m²",2024-11-09
TVRI11,CSL BELO HORIZONTE,Estado: Minas Gerais,"Área bruta locável: 9.421,00 m²",2024-11-09
TVRI11,AGÊNCIA TAMOIOS BH,Estado: Minas Gerais,"Área bruta locável: 10.729,00 m²",2024-11-09
TVRI11,AGÊNCIA CARIJOS,Estado: Minas Gerais,"Área bruta locável: 4.391,00 m²",2024-11-09
TVRI11,AGÊNCIA UBERLÂNDIA,Estado: Minas Gerais,"Área bruta locável: 6.241,00 m²",2024-11-09
TVRI11,AGÊNCIA ZONA SUL,Estado: Rio de Janeiro,"Área bruta locável: 2.062,00 m²",2024-11-09
TVRI11,AGÊNCIA LEBLON,Estado: Rio de Janeiro,"Área bruta locável: 1.373,00 m²",2024-11-09
TVRI11,AGÊNCIA CINELÂNDIA,Estado: Rio de Janeiro,"Área bruta locável: 1.834,00 m²",2024-11-09
TVRI11,AGÊNCIA JACAREPAGUÁ,Estado: Rio de Janeiro,"Área bruta locável: 1.301,00 m²",2024-11-09
TVRI11,AGÊNCIA CAMPOS DOS GOYTACAZES,Estado: Rio de Janeiro,"Área bruta locável: 5.241,00 m²",2024-11-09
TVRI11,AGÊNCIA NITERÓI,Estado: Rio de Janeiro,"Área bruta locável: 4.431,00 m²",2024-11-09
TVRI11,AGÊNCIA DUQUE DE CAXIAS,Estado: Rio de Janeiro,"Área bruta locável: 2.384,00 m²",2024-11-09
TVRI11,CSL CURITIBA,Estado: Paraná,"Área bruta locável: 12.260,00 m²",2024-11-09
TVRI11,AGÊNCIA MARINGÁ,Estado: Paraná,"Área bruta locável: 6.497,00 m²",2024-11-09
TVRI11,AGÊNCIA PONTA GROSSA,Estado: Paraná,"Área bruta locável: 6.818,00 m²",2024-11-09
TVRI11,AGÊNCIA TOLEDO,Estado: Paraná,"Área bruta locável: 3.450,00 m²",2024-11-09
TVRI11,CSL BRASÍLIA,Estado: Goiás,"Área bruta locável: 8.070,00 m²",2024-11-09
TVRI11,AGÊNCIA FLORIANÓPOLIS,Estado: Santa Catarina,"Área bruta locável: 5.277,00 m²",2024-11-09
TVRI11,AGÊNCIA PRAÇA XV NOVEMBRO,Estado: Santa Catarina,"Área bruta locável: 3.105,00 m²",2024-11-09
TVRI11,SUPER VAR. E GOV.,Estado: Rio Grande do Sul,"Área bruta locável: 3.797,00 m²",2024-11-09
TVRI11,AGÊNCIA CAXIAS DO SUL,Estado: Rio Grande do Sul,"Área bruta locável: 5.149,00 m²",2024-11-09
TVRI11,AGÊNCIA PASSO FUNDO,Estado: Rio Grande do Sul,"Área bruta locável: 3.886,00 m²",2024-11-09
TVRI11,AGÊNCIA BELÉM,Estado: Pará,"Área bruta locável: 8.132,00 m²",2024-11-09
TVRI11,AGÊNCIA MANAUS,Estado: Amazonas,"Área bruta locável: 7.034,00 m²",2024-11-09
TVRI11,AGÊNCIA AFONSO PENA,Estado: Mato Grosso do Sul,"Área bruta locável: 5.928,00 m²",2024-11-09
TVRI11,AGÊNCIA ALDEOTA,Estado: Ceará,"Área bruta locável: 3.306,00 m²",2024-11-09
TVRI11,AGÊNCIA GENERAL VALADÃO,Estado: Sergipe,"Área bruta locável: 4.541,00 m²",2024-11-09
TVRI11,SUPER VAR. E GOV.,Estado: Mato Grosso,"Área bruta locável: 871,00 m²",2024-11-09
SDIL11,INTERNATIONAL BUSINESS PARK,Estado: Rio de Janeiro,"Área bruta locável: 52.040,00 m²",2024-11-09
SDIL11,MULTI MODAL DUQUE DE CAXIAS,Estado: Rio de Janeiro,"Área bruta locável: 44.131,00 m²",2024-11-09
SDIL11,ONE PARK,Estado: São Paulo,"Área bruta locável: 82.540,00 m²",2024-11-09
SDIL11,CENTRO LOGÍSTICO CONTAGEM,Estado: Minas Gerais,"Área bruta locável: 121.749,00 m²",2024-11-09
SDIL11,GALPÃO GUARULHOS,Estado: São Paulo,"Área bruta locável: 19.680,00 m²",2024-11-09
FATN11,EDIFÍCIO ATRIUM I,Estado: São Paulo,"Área bruta locável: 1.561,00 m²",2024-11-09
FATN11,EDIFÍCIO CONSELHEIRO PARANAGUÁ,Estado: São Paulo,"Área bruta locável: 1.116,00 m²",2024-11-09
FATN11,EDIFÍCIO ÉRIKA,Estado: São Paulo,"Área bruta locável: 251,03 m²",2024-11-09
FATN11,EDIFÍCIO BANCO MERCANTIL DO BRASIL,Estado: São Paulo,"Área bruta locável: 215,71 m²",2024-11-09
FATN11,EDIFÍCIO HARVARD,Estado: São Paulo,"Área bruta locável: 241,00 m²",2024-11-09
FATN11,EDIFÍCIO BUSINESS CENTER JARDINS,Estado: São Paulo,"Área bruta locável: 257,40 m²",2024-11-09
FATN11,EDIFÍCIO SETIN TOWER,Estado: São Paulo,"Área bruta locável: 810,00 m²",2024-11-09
FATN11,EDIFÍCIO NETWORK,Estado: São Paulo,"Área bruta locável: 413,00 m²",2024-11-09
FATN11,EDIFÍCIO ATRIUM II,Estado: São Paulo,"Área bruta locável: 1.073,00 m²",2024-11-09
FATN11,EDIFÍCIO ATRIUM VII,Estado: São Paulo,"Área bruta locável: 208,00 m²",2024-11-09
FATN11,EDIFÍCIO ARANDU,Estado: São Paulo,"Área bruta locável: 507,00 m²",2024-11-09
FATN11,EDIFÍCIO MONTREAL,Estado: São Paulo,"Área bruta locável: 214,00 m²",2024-11-09
FATN11,EDIFÍCIO OLYMPIA PARK,Estado: São Paulo,"Área bruta locável: 210,00 m²",2024-11-09
FATN11,EDIFÍCIO GC SQUARE CORPORATE,Estado: São Paulo,"Área bruta locável: 417,00 m²",2024-11-09
FATN11,EDIFÍCIO IRACEMA,Estado: São Paulo,"Área bruta locável: 201,00 m²",2024-11-09
FATN11,EDIFÍCIO AEROPORTO II,Estado: São Paulo,"Área bruta locável: 172,00 m²",2024-11-09
FATN11,EDIFÍCIO AEROPORTO I,Estado: São Paulo,"Área bruta locável: 167,00 m²",2024-11-09
FATN11,EDIFÍCIO THERA BERRINI,Estado: São Paulo,"Área bruta locável: 333,00 m²",2024-11-09
FATN11,EDIFÍCIO MANHATTAM,Estado: São Paulo,"Área bruta locável: 150,00 m²",2024-11-09
FATN11,EDIFÍCIO FORTALEZA,Estado: São Paulo,"Área bruta locável: 279,00 m²",2024-11-09
FATN11,EDIFÍCIO MAXIMUM,Estado: São Paulo,"Área bruta locável: 968,00 m²",2024-11-09
FATN11,EDIFÍCIO AV. PAULISTA,Estado: São Paulo,"Área bruta locável: 563,00 m²",2024-11-09
FATN11,EDIFÍCIO LAFAYETTE,Estado: São Paulo,"Área bruta locável: 303,00 m²",2024-11-09
FATN11,EDIFÍCIO NAÇÕES UNIDAS III,Estado: São Paulo,"Área bruta locável: 536,00 m²",2024-11-09
FATN11,EDIFÍCIO COLUMBUS,Estado: São Paulo,"Área bruta locável: 203,00 m²",2024-11-09
FATN11,EDIFÍCIO FRANCISCO LOPES,Estado: São Paulo,"Área bruta locável: 770,00 m²",2024-11-09
FATN11,EDIFÍCIO THE TAJ,Estado: São Paulo,"Área bruta locável: 442,00 m²",2024-11-09
FATN11,EDIFÍCIO BRASIF,Estado: São Paulo,"Área bruta locável: 319,00 m²",2024-11-09
FATN11,EDIFÍCIO ATRIUM IV,Estado: São Paulo,"Área bruta locável: 198,00 m²",2024-11-09
FATN11,EDIFÍCIO ATRIUM JARDINS,Estado: São Paulo,"Área bruta locável: 989,00 m²",2024-11-09
FATN11,EDIFÍCIO ATRIUM VIII,Estado: São Paulo,"Área bruta locável: 874,00 m²",2024-11-09
FATN11,EDIFÍCIO BUENO BUSINESS TOWER,Estado: São Paulo,"Área bruta locável: 607,00 m²",2024-11-09
FATN11,EDIFÍCIO JF 100,Estado: São Paulo,"Área bruta locável: 489,00 m²",2024-11-09
FATN11,EDIFÍCIO MILLENNIUM,Estado: São Paulo,"Área bruta locável: 363,00 m²",2024-11-09
FATN11,EDIFÍCIO MYKONOS,Estado: São Paulo,"Área bruta locável: 572,00 m²",2024-11-09
FATN11,EDIFÍCIO PLAZA I,Estado: São Paulo,"Área bruta locável: 306,00 m²",2024-11-09
FATN11,EDIFÍCIO RESULT CORPORATE PLAZA,Estado: São Paulo,"Área bruta locável: 241,00 m²",2024-11-09
FATN11,EDIFÍCIO SPAZIO CENTRALE,Estado: São Paulo,"Área bruta locável: 277,00 m²",2024-11-09
FATN11,EDIFÍCIO BEIRA RIO,Estado: São Paulo,"Área bruta locável: 286,00 m²",2024-11-09
FATN11,EDIFÍCIO SANTA FILIPPA,Estado: São Paulo,"Área bruta locável: 468,00 m²",2024-11-09
FATN11,EDIFÍCIO RONALDO SAMPAIO FERREIRA,Estado: São Paulo,"Área bruta locável: 381,00 m²",2024-11-09
FATN11,EDIFÍCIO WILSON MENDES CALDEIRA,Estado: São Paulo,"Área bruta locável: 560,00 m²",2024-11-09
FATN11,EDIFÍCIO BUSINESS CENTER,Estado: São Paulo,"Área bruta locável: 470,00 m²",2024-11-09
FATN11,EDIFÍCIO CENTER DR. NAUR MARTINS,Estado: São Paulo,"Área bruta locável: 393,00 m²",2024-11-09
FATN11,EDIFÍCIO MONUMENTO,Estado: São Paulo,"Área bruta locável: 313,00 m²",2024-11-09
CXAG11,AGÊNCIA MADUREIRA,Estado: Rio de Janeiro,"Área bruta locável: 2.427,00 m²",2024-11-09
CXAG11,AGÊNCIA ITABIRA,Estado: Minas Gerais,"Área bruta locável: 1.139,95 m²",2024-11-09
CXAG11,AGÊNCIA GIOVANNI BREDA,Estado: São Paulo,"Área bruta locável: 1.037,74 m²",2024-11-09
CXAG11,AGÊNCIA ATIBAIA,Estado: São Paulo,"Área bruta locável: 2.333,90 m²",2024-11-09
CXAG11,AGÊNCIA MONTES CLAROS,Estado: Minas Gerais,"Área bruta locável: 2.844,00 m²",2024-11-09
CXAG11,AGÊNCIA PIRACICABA,Estado: São Paulo,"Área bruta locável: 3.972,00 m²",2024-11-09
CXAG11,AGÊNCIA BAEPENDI,Estado: Minas Gerais,"Área bruta locável: 664,10 m²",2024-11-09
CXAG11,AGÊNCIA GUIA LOPES,Estado: Rio Grande do Sul,"Área bruta locável: 1.384,49 m²",2024-11-09
CXAG11,AGÊNCIA OSORIO,Estado: Rio Grande do Sul,"Área bruta locável: 671,13 m²",2024-11-09
CXAG11,AGÊNCIA MANCHESTER,Estado: Minas Gerais,"Área bruta locável: 5.958,00 m²",2024-11-09
CXAG11,AGÊNCIA SOLEDADE,Estado: Rio Grande do Sul,"Área bruta locável: 650,40 m²",2024-11-09
CXAG11,AGÊNCIA SÃO LOURENÇO,Estado: Minas Gerais,"Área bruta locável: 1.046,00 m²",2024-11-09
CXAG11,AGÊNCIA SANTA CRUZ DO SUL,Estado: Rio Grande do Sul,"Área bruta locável: 3.003,76 m²",2024-11-09
CXAG11,AGÊNCIA FREIRE ALEMÃO,Estado: Rio de Janeiro,"Área bruta locável: 1.224,50 m²",2024-11-09
CXAG11,AGÊNCIA HORTO DE IPATINGA,Estado: Minas Gerais,"Área bruta locável: 1.062,98 m²",2024-11-09
CXAG11,AGÊNCIA JACAREI,Estado: São Paulo,"Área bruta locável: 4.186,00 m²",2024-11-09
CXAG11,AGÊNCIA INHANGA,Estado: Rio de Janeiro,"Área bruta locável: 919,57 m²",2024-11-09
CXAG11,AGÊNCIA CACHOEIRA DO SUL,Estado: Rio Grande do Sul,"Área bruta locável: 900,66 m²",2024-11-09
CXAG11,AGÊNCIA URUGUAIANA,Estado: Rio Grande do Sul,"Área bruta locável: 2.348,93 m²",2024-11-09
CXAG11,AGÊNCIA QUEIMADOS,Estado: Rio de Janeiro,"Área bruta locável: 924,00 m²",2024-11-09
CXAG11,AGÊNCIA PILARES,Estado: Rio de Janeiro,"Área bruta locável: 1.895,68 m²",2024-11-09
CXAG11,AGÊNCIA PELOTAS,Estado: Rio Grande do Sul,"Área bruta locável: 2.701,16 m²",2024-11-09
CXAG11,AGÊNCIA RIBEIRÃO PIRES,Estado: São Paulo,"Área bruta locável: 742,43 m²",2024-11-09
CXAG11,AGÊNCIA ARAGUARI,Estado: Minas Gerais,"Área bruta locável: 1.046,67 m²",2024-11-09
CXAG11,AGÊNCIA BELA VISTA,Estado: São Paulo,"Área bruta locável: 2.347,18 m²",2024-11-09
CXAG11,AGÊNCIA MAGÉ,Estado: Rio de Janeiro,"Área bruta locável: 741,02 m²",2024-11-09
CXAG11,AGÊNCIA CAPÃO DA CANOA,Estado: Rio Grande do Sul,"Área bruta locável: 697,94 m²",2024-11-09
CXAG11,AGÊNCIA ELOI MENDES,Estado: Minas Gerais,"Área bruta locável: 425,00 m²",2024-11-09
CXAG11,AGÊNCIA BOM FIM,Estado: Rio Grande do Sul,"Área bruta locável: 1.356,40 m²",2024-11-09
CXAG11,AGÊNCIA MACAÉ,Estado: Rio de Janeiro,"Área bruta locável: 2.234,07 m²",2024-11-09
CXAG11,AGÊNCIA FREDERICO WESTPHALEN,Estado: Rio Grande do Sul,"Área bruta locável: 859,35 m²",2024-11-09
CXAG11,AGÊNCIA LAJEADO,Estado: Rio Grande do Sul,"Área bruta locável: 2.748,57 m²",2024-11-09
AIEC11,STANDARD BUILDING,Estado: Rio de Janeiro,"Área bruta locável: 8.341,00 m²",2024-11-09
AIEC11,ROCHAVERÁ DIAMOND TOWER,Estado: São Paulo,"Área bruta locável: 14.648,00 m²",2024-11-09
CXCO11,EDIFÍCIO CAIXA,Estado: Distrito Federal,"Área bruta locável: 16.703,00 m²",2024-11-09
CXCO11,EDIFÍCIO QUERENCIA,Estado: Rio Grande do Sul,"Área bruta locável: 22.544,00 m²",2024-11-09
CXCO11,EDIFÍCIO CARLOS GO,Estado: Paraná,"Área bruta locável: 15.779,00 m²",2024-11-09
CXCO11,EDIFÍCIO SEDE CONTORNO,Estado: Minas Gerais,"Área bruta locável: 7.572,00 m²",2024-11-09
CXCO11,EDIFÍCIO CASCAVEL,Estado: Paraná,"Área bruta locável: 5.106,00 m²",2024-11-09
CXCO11,EDIFÍCIO SEDE MATO GROSSO,Estado: Mato Grosso,"Área bruta locável: 5.570,00 m²",2024-11-09
CXCO11,EDIFÍCIO BLUMENAU,Estado: Santa Catarina,"Área bruta locável: 5.793,00 m²",2024-11-09
CXCO11,EDIFÍCIO CICOB,Estado: Rio Grande do Sul,"Área bruta locável: 4.136,00 m²",2024-11-09
CXCO11,EDIFÍCIO NOVO HAMBURGO,Estado: Rio Grande do Sul,"Área bruta locável: 4.782,00 m²",2024-11-09
CXCO11,EDIFÍCIO HORTO FLO,Estado: Minas Gerais,"Área bruta locável: 3.746,00 m²",2024-11-09
TRBL11,CENTRO LOGÍSTICO DE CONTAGEM,Estado: Minas Gerais,"Área bruta locável: 121.749,00 m²",2024-11-09
TRBL11,ONE PARK,Estado: São Paulo,"Área bruta locável: 82.540,00 m²",2024-11-09
TRBL11,GALPÃO GUARULHOS,Estado: São Paulo,"Área bruta locável: 19.680,00 m²",2024-11-09
TRBL11,GRU LOG,Estado: São Paulo,"Área bruta locável: 20.247,00 m²",2024-11-09
TRBL11,AMBEV FEIRA DE SANTANA,Estado: Bahia,"Área bruta locável: 11.295,00 m²",2024-11-09
INLG11,GALPÃO LOGÍSTICO LOG GOIÂNIA,Estado: Goiás,"Área bruta locável: 78.214,00 m²",2024-11-09
INLG11,GALPÃO INDUSTRIAL LOG VIANA,Estado: Espírito Santo,"Área bruta locável: 60.987,00 m²",2024-11-09
INLG11,GAIOLLI,Estado: São Paulo,"Área bruta locável: 32.988,00 m²",2024-11-09
INLG11,LOG CONTAGEM I,Estado: Minas Gerais,"Área bruta locável: 58.417,00 m²",2024-11-09
INLG11,RIO CAMPO GRANDE,Estado: Rio de Janeiro,"Área bruta locável: 52.869,00 m²",2024-11-09
AJFI11,CONTINENTE SHOPPING,Estado: Santa Catarina,"Área bruta locável: 44.000,00 m²",2024-11-09
AJFI11,BALNEÁRIO SHOPPING,Estado: Santa Catarina,"Área bruta locável: 43.000,00 m²",2024-11-09
AJFI11,NAÇÕES SHOPPING,Estado: Santa Catarina,"Área bruta locável: 36.000,00 m²",2024-11-09
AJFI11,GARTEN SHOPPING,Estado: Santa Catarina,"Área bruta locável: 35.000,00 m²",2024-11-09
AJFI11,NORTE SHOPPING,Estado: Santa Catarina,"Área bruta locável: 36.000,00 m²",2024-11-09
AJFI11,NEUMARKT SHOPPING,Estado: Santa Catarina,"Área bruta locável: 30.600,00 m²",2024-11-09
LGCP11,GALPÃO LOGÍSTICO LOG GOIÂNIA,Estado: Goiás,"Área bruta locável: 78.214,00 m²",2024-11-09
LGCP11,GALPÃO INDUSTRIAL LOG VIANA,Estado: Espírito Santo,"Área bruta locável: 60.987,00 m²",2024-11-09
LGCP11,GAIOLLI,Estado: São Paulo,"Área bruta locável: 32.988,00 m²",2024-11-09
LGCP11,LOG CONTAGEM I,Estado: Minas Gerais,"Área bruta locável: 58.417,00 m²",2024-11-09
LGCP11,RIO CAMPO GRANDE,Estado: Rio de Janeiro,"Área bruta locável: 52.867,00 m²",2024-11-09
BBFI11,AGÊNCIA BANCO DO BRASIL,Estado: Distrito Federal,"Área bruta locável: 46.135,00 m²",2024-11-09
BBFI11,CENTRO ADMINISTRATIVO DO ANDARAÍ,Estado: Rio de Janeiro,"Área bruta locável: 40.176,69 m²",2024-11-09
ABCP11,SHOPPING GRAND PLAZA,Estado: São Paulo,"Área bruta locável: 63.768,00 m²",2024-11-09
ABCP11,PRÉDIO COMERCIAL,Estado: São Paulo,"Área bruta locável: 5.735,00 m²",2024-11-09
PATC11,EDIFÍCIO SKY CORPORATE,Estado: São Paulo,"Área bruta locável: 2.690,00 m²",2024-11-09
PATC11,EDIFÍCIO CENTRAL VILA OLÍMPIA,Estado: São Paulo,"Área bruta locável: 1.298,00 m²",2024-11-09
PATC11,CETENCO PLAZA,Estado: São Paulo,"Área bruta locável: 1.152,00 m²",2024-11-09
PATC11,EDIFÍCIO ROBERTO MARINHO SQUARE,Estado: São Paulo,"Área bruta locável: 2.614,00 m²",2024-11-09
RBRL11,GALPÃO HORTOLÂNDIA I,Estado: São Paulo,"Área bruta locável: 17.055,00 m²",2024-11-09
RBRL11,WT RBR LOG,Estado: São Paulo,"Área bruta locável: 122.239,64 m²",2024-11-09
RBRL11,GALPÃO HORTOLÂNDIA II,Estado: São Paulo,"Área bruta locável: 43.123,00 m²",2024-11-09
RBRL11,GALPÃO EXTREMA I,Estado: Minas Gerais,"Área bruta locável: 75.200,00 m²",2024-11-09
RBRL11,GALPÃO EXTREMA II,Estado: Minas Gerais,"Área bruta locável: 77.106,32 m²",2024-11-09
APTO11,IMÓVEL IT HOME,Estado: São Paulo,"Área bruta locável: 60,00 m²",2024-11-09
APTO11,EDIÇÃO JARDINS,Estado: São Paulo,"Área bruta locável: 880,00 m²",2024-11-09
APTO11,IMÓVEL CLARION,Estado: São Paulo,"Área bruta locável: 57,00 m²",2024-11-09
GSFI11,PARQUE SHOPPING BARUERI,Estado: São Paulo,"Área bruta locável: 36.300,00 m²",2024-11-09
GSFI11,OUTLET PREMIUM BRASÍLIA,Estado: Goiás,"Área bruta locável: 17.360,00 m²",2024-11-09
GSFI11,PARQUE SHOPPING SULACAP,Estado: Rio de Janeiro,"Área bruta locável: 29.022,00 m²",2024-11-09
GSFI11,OUTLET PREMIUM GRANDE SÃO PAULO,Estado: São Paulo,"Área bruta locável: 16.601,00 m²",2024-11-09
GSFI11,OUTLET PREMIUM RIO DE JANEIRO,Estado: Rio de Janeiro,"Área bruta locável: 20.906,00 m²",2024-11-09
GSFI11,SHOPPING BONSUCESSO,Estado: São Paulo,"Área bruta locável: 27.852,00 m²",2024-11-09
GSFI11,OUTLET PREMIUM SALVADOR,Estado: Bahia,"Área bruta locável: 15.913,00 m²",2024-11-09
GSFI11,UNIMART SHOPPING CAMPINAS,Estado: São Paulo,"Área bruta locável: 15.878,00 m²",2024-11-09
GSFI11,OUTLET PREMIUM SÃO PAULO,Estado: São Paulo,"Área bruta locável: 24.882,00 m²",2024-11-09
HGPO11,EDIFÍCIO METROPOLITAN,Estado: São Paulo,"Área bruta locável: 10.215,55 m²",2024-11-09
HGPO11,EDIFÍCIO PLATINUM,Estado: São Paulo,"Área bruta locável: 2.520,48 m²",2024-11-09
BTRA11,FAZENDA SORRISO - HENDGES,Estado: Bahia,"Área bruta locável: 17.120.000,00 m²",2024-11-09
BTRA11,FAZENDA COLIBRI - BERGAMASCO,Estado: Mato Grosso,"Área bruta locável: 4.000.000,00 m²",2024-11-09
BTRA11,FAZENDA MILTON CELLA,Estado: Mato Grosso,"Área bruta locável: 31.480.000,00 m²",2024-11-09
BTRA11,FAZENDA CACHOEIRIA - RUI PRADO,Estado: Mato Grosso,"Área bruta locável: 149.900,00 m²",2024-11-09
BTRA11,FAZENDA JR,Estado: Mato Grosso,"Área bruta locável: 16.730,00 m²",2024-11-09
BTRA11,FAZENDA TRES IRMÃOS - BERGAMASCO,Estado: Mato Grosso,"Área bruta locável: 17.150.000,00 m²",2024-11-09
QAGR11,MEDIANEIRA,Estado: Paraná,"Área bruta locável: 5.933,78 m²",2024-11-09
QAGR11,ASSAÍ,Estado: Paraná,"Área bruta locável: 8.927,91 m²",2024-11-09
QAGR11,NOVA PONTE,Estado: Minas Gerais,"Área bruta locável: 1.985,27 m²",2024-11-09
QAGR11,BELA VISTA DO PARAÍSO,Estado: Paraná,"Área bruta locável: 12.873,36 m²",2024-11-09
QAGR11,PARANAGUÁ,Estado: Paraná,"Área bruta locável: 8.398,00 m²",2024-11-09
QAGR11,CAMBÉ,Estado: Paraná,"Área bruta locável: 14.071,98 m²",2024-11-09
QAGR11,PATO BRANCO,Estado: Paraná,"Área bruta locável: 3.460,00 m²",2024-11-09
QAGR11,CAMPO ERÊ,Estado: Santa Catarina,"Área bruta locável: 4.793,50 m²",2024-11-09
QAGR11,SABÁUDIA,Estado: Paraná,"Área bruta locável: 3.051,51 m²",2024-11-09
QAGR11,FRANCISCO BELTRÃO,Estado: Paraná,"Área bruta locável: 9.112,00 m²",2024-11-09
QAGR11,UBERLÂNDIA,Estado: Minas Gerais,"Área bruta locável: 8.386,77 m²",2024-11-09
QAGR11,JATAÍ,Estado: Goiás,"Área bruta locável: 1.842,27 m²",2024-11-09
FAED11,LEME,Estado: São Paulo,"Área bruta locável: 7.184,93 m²",2024-11-09
FAED11,TABOÃO DA SERRA,Estado: São Paulo,"Área bruta locável: 17.922,80 m²",2024-11-09
FAED11,VALINHOS,Estado: São Paulo,"Área bruta locável: 19.441,45 m²",2024-11-09
SPTW11,IMÓVEL BADARÓ,Estado: São Paulo,"Área bruta locável: 13.437,27 m²",2024-11-09
VTLT11,RENAULT QUATRO BARRAS,Estado: Paraná,"Área bruta locável: 67.000,00 m²",2024-11-09
BNFS11,AGÊNCIA QUARAI,Estado: Rio Grande do Sul,"Área bruta locável: 475,70 m²",2024-11-09
BNFS11,AGÊNCIA ARROIO DO SAL,Estado: Rio Grande do Sul,"Área bruta locável: 421,54 m²",2024-11-09
BNFS11,AGÊNCIA SANTA ROSA,Estado: Rio Grande do Sul,"Área bruta locável: 503,67 m²",2024-11-09
BNFS11,AGÊNCIA BELÉM NOVO,Estado: Rio Grande do Sul,"Área bruta locável: 558,70 m²",2024-11-09
BNFS11,AGÊNCIA SÃO GABRIEL,Estado: Rio Grande do Sul,"Área bruta locável: 465,43 m²",2024-11-09
BNFS11,AGÊNCIA CAMBOIM,Estado: Rio Grande do Sul,"Área bruta locável: 418,83 m²",2024-11-09
BNFS11,AGÊNCIA SAPIRANGA,Estado: Rio Grande do Sul,"Área bruta locável: 922,02 m²",2024-11-09
BNFS11,AGÊNCIA CAMPINA,Estado: Rio Grande do Sul,"Área bruta locável: 477,94 m²",2024-11-09
BNFS11,AGÊNCIA SCHARLAU,Estado: Rio Grande do Sul,"Área bruta locável: 568,02 m²",2024-11-09
BNFS11,AGÊNCIA CASSINO,Estado: Rio Grande do Sul,"Área bruta locável: 403,45 m²",2024-11-09
BNFS11,AGÊNCIA TANCREDO NEVES,Estado: Rio Grande do Sul,"Área bruta locável: 498,30 m²",2024-11-09
BNFS11,AGÊNCIA CRUZ ALTA,Estado: Rio Grande do Sul,"Área bruta locável: 937,02 m²",2024-11-09
BNFS11,AGÊNCIA TAQUARI,Estado: Rio Grande do Sul,"Área bruta locável: 788,17 m²",2024-11-09
BNFS11,AGÊNCIA GENERAL CÂMARA,Estado: Rio Grande do Sul,"Área bruta locável: 373,20 m²",2024-11-09
BNFS11,AGÊNCIA VACARIA,Estado: Rio Grande do Sul,"Área bruta locável: 916,54 m²",2024-11-09
BNFS11,AGÊNCIA PADRE CLARET,Estado: Rio Grande do Sul,"Área bruta locável: 475,70 m²",2024-11-09
